MR Padj NES Cancer Median_ICR_High Median_ICR_Low
MYCL 4.83507286436138e-05 -2.55144526073284 BLCA -0.100910124967298 0.100714609044224
ZNF385A 4.84970120597651e-05 -2.07718472404559 BLCA -0.0498700287754271 0.0482135007412028
PERM1 4.84970120597651e-05 -1.63148374983941 BLCA -0.0562592735173886 0.0797635337320365
GDF7 4.84970120597651e-05 -2.62794334130377 BLCA -0.118652105958503 0.100976139956096
TBX3 4.84970120597651e-05 -2.49885384926981 BLCA -0.100722773413456 0.0950489284476748
GRHL3 4.9324067924612e-05 -2.66383590284319 BLCA -0.116882408617524 0.103269177281645
KLF5 4.9324067924612e-05 -2.26149072084353 BLCA -0.0805162743257509 0.1006538856065
WWTR1 4.94372674193691e-05 1.93789855902832 BLCA 0.105398047713654 -0.107565391770674
VGLL1 4.94372674193691e-05 -2.61322454203128 BLCA -0.103760980490769 0.0928068474112088
ATP8B1 5.018775452119e-05 -2.32776476767278 BLCA -0.0953035710202019 0.0982207666614495
ZNF552 5.06858281798175e-05 -2.48141672511934 BLCA -0.0957636428071238 0.105130886751207
MECOM 5.06858281798175e-05 -2.29742773517637 BLCA -0.0855374507872203 0.0776670746625048
ERBB2 5.07305333917968e-05 -2.77967561820126 BLCA -0.097292987129882 0.0961948346139924
TOB1 5.07305333917968e-05 -2.53038669564312 BLCA -0.0930055943956884 0.100866243066225
IKZF2 5.07305333917968e-05 -2.74857307546865 BLCA -0.0988672859006968 0.094627637020275
BEND5 5.07305333917968e-05 -1.72352497163553 BLCA -0.10890678394061 0.110277866215941
SETD2 5.07305333917968e-05 -1.97081441067301 BLCA -0.0856687249662141 0.0813133709472985
JUP 5.07305333917968e-05 -1.59028818878138 BLCA -0.0480364633782232 0.076132677733711
ZNF19 5.08796112373377e-05 -1.94146809139897 BLCA -0.0875762111824729 0.0993783499583426
HOXB3 5.15075709168765e-05 -2.0211337427116 BLCA -0.101610772858356 0.099599441899347
TBX6 5.15075709168765e-05 -2.29956841926234 BLCA -0.0819783654724476 0.0840358725301124
POU5F1 5.16593517323799e-05 -1.95436010802919 BLCA -0.130094890577383 0.133165000049167
TEAD4 5.22857621806837e-05 -1.75169644716128 BLCA 0.105750501912181 -0.0913176711332752
EREG 5.22857621806837e-05 2.00978632072164 BLCA 0.139343915263431 -0.116548905578236
FBP1 5.24217852795579e-05 -2.48546031643331 BLCA -0.0886044025094154 0.0901439965734455
ELF3 5.24666645247843e-05 -2.76967589280951 BLCA -0.111820392352877 0.106932046736288
BCL6B 5.29156412064877e-05 1.80727797248983 BLCA 0.0125255016467818 -0.0523472927628933
TCEAL1 5.38485563202051e-05 -1.8080044377602 BLCA -0.0641392004632521 0.0629511529523658
GATA3 5.47386614621965e-05 -2.6454423906963 BLCA -0.103989723056963 0.107129517734834
PPARG 5.51193676944492e-05 -2.74661608326134 BLCA -0.107072577838548 0.102496552645338
TRAK1 5.53922991700865e-05 -2.74327458840693 BLCA -0.100509306989785 0.093283422955305
TMEM173 5.77251987973753e-05 1.69405435066048 BLCA 0.0820953471052338 -0.0795103220844452
GATA2 6.6612419980866e-05 -2.06287657388652 BLCA -0.102338856758236 0.092113540988918
PRKN 6.6612419980866e-05 -2.04226709865228 BLCA -0.0468713203519912 0.0467968360910954
ZNF805 6.6612419980866e-05 -1.71904427115085 BLCA -0.0494729599641935 0.0738929804843563
TRIM24 6.6612419980866e-05 -1.72578164330053 BLCA -0.0914387901612627 0.0962471497293438
CREB3L2 6.78048598125361e-05 -1.7137241449857 BLCA -0.0366201967370926 0.0215413548326104
ZNF69 6.85523449295668e-05 -1.69733994143951 BLCA -0.0825644781830489 0.0810274045629239
BMP5 7.39569464918637e-05 -1.95858021176828 BLCA -0.103967920957998 0.0959150322815699
THRB 7.71783672374076e-05 -2.06833621666726 BLCA -0.0657888814069444 0.098454483143255
PLXND1 8.03302770207351e-05 1.60754230176667 BLCA 0.0761543510698124 -0.0862982615692414
ZNF821 8.0810092787459e-05 -1.59502263064073 BLCA -0.0658349930793146 0.0989722898593609
ZBTB8B 8.09594661584899e-05 -1.85934152879983 BLCA -0.0929908964363815 0.0939073405981007
ZNF638 8.18523707691173e-05 -1.83436917558498 BLCA -0.110442461841185 0.11712359030537
MESP1 8.44031202519171e-05 -1.75749920847693 BLCA -0.0220763712879283 0.0168298663338758
TENM2 8.62935663814925e-05 1.72251445716654 BLCA 0.111249776967572 -0.0936011554302267
F2R 9.13266025415693e-05 1.66324693460122 BLCA 0.0790575393022626 -0.0919689903307337
ZSCAN9 9.35091980196268e-05 -1.91783310965473 BLCA -0.0693353673176155 0.0860344710329175
KLHL31 9.457813150567e-05 -1.9167628053642 BLCA -0.0747917633128766 0.0976557835657579
DLGAP5 9.46974225760089e-05 1.72484792226669 BLCA 0.0830993988581946 -0.0597845721187557
TLE6 9.46974225760089e-05 -2.08697033225244 BLCA -0.0576369116777102 0.0744729087996796
MKX 0.000102604727474193 1.96831571881281 BLCA 0.072199176091739 -0.0817755061138129
CRAMP1 0.000103467313517146 -1.87378951818731 BLCA -0.0748971836916463 0.0924983378529296
MYCN 0.000115851640979003 -1.87663680449456 BLCA -0.065699133486214 0.0489035534833181
FOXH1 0.000121813747438619 -1.99624435610292 BLCA -0.0431152114932623 0.0450409661936223
NOD2 0.000124664272855919 1.66564517150254 BLCA 0.128853113257218 -0.10368301779248
SOX4 0.000127790066675824 -1.67956848332222 BLCA -0.0846055322396171 0.08400945588642
TESC 0.00014191821258888 -1.60068341265377 BLCA -0.0920247283301675 0.0811222491178819
PCBD1 0.000143953480815731 -1.70729461376079 BLCA -0.0962395912990324 0.0796205173951326
IL1B 0.000144257024801904 1.86675899621231 BLCA 0.0473966174837513 -0.0442047983796351
S100A9 0.000146232547639468 1.81590068235843 BLCA 0.0950521333067487 -0.0884769230436517
MSTN 0.000146392961407036 -1.93366121485528 BLCA -0.0724293358149662 0.0632356756608271
ZNF660 0.000152823746190322 -1.78535839206696 BLCA -0.081940925471083 0.0760443603559827
ZNF774 0.000176507920281799 -1.68191311762505 BLCA -0.0900719410747553 0.0877228458780273
TRIM14 0.000178917374582943 1.8888295150756 BLCA 0.0673476624231086 -0.0650380184027536
PRKCB 0.000186499185357697 1.96549951861956 BLCA 0.08834382077136 -0.122616806145108
ZSCAN16 0.000215163144962431 -1.56267077204522 BLCA -0.0834902537668624 0.100130961622963
SCAP 0.000216394173935455 -1.92068076581821 BLCA -0.0980979841508933 0.124594353619087
RRM2 0.000217376060687163 1.79674833792767 BLCA 0.0732217699759801 -0.0490754273608846
TXK 0.000234773063280858 -1.85130013498406 BLCA -0.0823519653478564 0.0947059016905686
QRICH1 0.000245326001487215 -1.81250538229414 BLCA -0.0852164718827606 0.0803355790603962
CENPT 0.000265994700379102 -1.7018993939299 BLCA -0.0538102100298933 0.0577600301904341
BTG2 0.0002697711052664 -1.87187617128981 BLCA -0.0797051847006605 0.070771002286892
CREB3L4 0.000269929332789284 -1.86634658904766 BLCA -0.0786059114421438 0.0935240242892389
AR 0.000277654197241682 -1.96784428589143 BLCA -0.0391629462865146 0.0397097906581043
ZNF83 0.000298186344373845 -1.94240091157263 BLCA -0.112419636724491 0.113745331886005
PSMD5 0.00030029119898438 1.85915425724396 BLCA 0.0343455217977159 -0.0324894504833325
PRKCZ 0.000308249430773986 -1.62225900504176 BLCA -0.0839086311478091 0.100683173690768
TAF4 0.000312428947968625 -1.82608270796898 BLCA -0.0815194684177887 0.0836024201673732
POU2F3 0.000312428947968625 -1.96658255232467 BLCA -0.0394848395191053 0.0626579176694516
ZNF280A 0.000337000290494113 -1.89771762467216 BLCA -0.0397284271202927 0.042202884648229
DNAJB5 0.000337000290494113 1.73234086740999 BLCA 0.120184602101326 -0.0970347127817123
TGFB2 0.000337728715918171 1.76588494028659 BLCA 0.0983685661899305 -0.0927311428172563
ZNF410 0.000344311474262967 -1.62386780608137 BLCA -0.0104960782360341 0.0337745836983316
BHLHE40 0.000346365765824281 1.78021768809028 BLCA 0.0990450739997917 -0.105717933203135
POU6F2 0.000348383195958486 -1.79327454542059 BLCA -0.0363496642904402 0.0554481958564534
ZNF862 0.000360954402462208 -1.85172225173789 BLCA -0.110802685994397 0.113542278207598
HAS3 0.000361320112879311 -1.86125223194926 BLCA -0.0861051449166092 0.11039789501936
S100A12 0.000366049274817055 1.74677549267074 BLCA 0.0690012432635271 -0.0646098785841434
MYT1 0.000367072053510804 -1.9285576442423 BLCA -0.0900807772173388 0.0962641978058007
CEBPB 0.000370076044880701 1.74833817422985 BLCA 0.113944834325072 -0.0984585675567063
HOXB1 0.000370076044880701 -1.95047706763417 BLCA -0.0502260935547765 0.0494064756325957
ZFP2 0.000370076044880701 -1.9544834278784 BLCA -0.091098368731347 0.0865580377440131
RAI1 0.000385340584838101 -1.85286102260045 BLCA -0.0859030658383676 0.095196895792387
ESRRG 0.000391931251836159 -1.95477893121661 BLCA -0.0509183305169682 0.0552860073923871
RIPK4 0.000410970183750481 -1.59452875951522 BLCA -0.0326934780005319 0.0524032073556604
TAF1C 0.000419798925597662 -1.84697341290962 BLCA -0.0691959307389731 0.0780971762722693
ZNF547 0.000421588913625597 -1.86481411288566 BLCA -0.149486639823946 0.151294374947261
ZMYM6 0.000431321155417382 -1.9194307973613 BLCA -0.0862545687238243 0.144412773141293
USP3 0.00047175120309517 -1.65057425146429 BLCA -0.0937314564515117 0.102086684989574
SDR16C5 0.00047175120309517 1.81199869663938 BLCA 0.0804849402193923 -0.0782348182172709
FAM200B 0.000472261544934902 -1.68975647737044 BLCA -0.0977179122712254 0.0752089851979114
SNAI3 0.000511491460605082 1.85469740137184 BLCA 0.0552053607802343 -0.0600161224122852
SARNP 0.000512745699046243 -1.68491304796959 BLCA -0.0286487355000869 0.0412319572455311
TYMS 0.000518542293288091 1.77717176135434 BLCA 0.0962639532689126 -0.0739134164761677
ZNF223 0.000518909036381245 -1.57499103786223 BLCA -0.0888539427841838 0.0876281208721581
RPL6 0.000530234816310445 -1.73616458968456 BLCA -0.061442101309478 0.06363560577249
GNL3 0.000548908045991628 -1.72210530373018 BLCA -0.0825726314784567 0.0924503478649438
ZNF761 0.000580927567977017 -1.75674129096834 BLCA -0.0742933824581293 0.0898372690045738
ZNF85 0.000603435511106464 -1.93050529716566 BLCA -0.113152933285097 0.109447061363527
FOXQ1 0.000611309471987076 -1.930706272775 BLCA -0.0514916300445906 0.0712785019707333
RBBP4 0.000612938250849357 -1.69846239903042 BLCA -0.0906035220264076 0.0993138083777547
MYO6 0.000617734225892572 -1.89646076783109 BLCA -0.116666599147237 0.118871592331506
TFAP2A 0.000757311225849447 1.66372795037075 BLCA 0.0348216759897098 -0.0284917677436383
TFB1M 0.000766088833978064 -1.61510880856313 BLCA -0.0222630809881315 0.0693255823503077
ZFHX2 0.000767055263576162 -1.87147093279578 BLCA -0.106405792040831 0.126978716288257
ANXA3 0.000767204366288522 1.66207776688083 BLCA 0.104847827144581 -0.0739693051404481
EDA 0.000783471667847029 -1.88200788409753 BLCA -0.0696200266799241 0.0832647208581494
NFATC2IP 0.000783471667847029 -1.88221543723015 BLCA -0.138748837844686 0.145906888871893
MAPK12 0.000801449484264866 -1.61126362906417 BLCA 0.0915781347983453 -0.0801084258955492
ITGA6 0.000822278015965048 1.64701744466947 BLCA 0.0705289899348951 -0.0625717610319412
ZNF468 0.000880001173658487 -1.87631970646181 BLCA -0.0743907195643406 0.0754706287960018
GCLC 0.000892367151560943 -1.66378855127723 BLCA -0.0674454588990518 0.0818078481362637
LIMD1 0.000899179354944335 -1.87575885899076 BLCA -0.115030265820161 0.139190027021349
TCF4 0.00101271781841968 1.5986867458544 BLCA 0.0788175082425488 -0.105297848736196
HIC2 0.0010263156851945 -1.61883889989274 BLCA -0.070060293241474 0.0762846575953203
ANKRA2 0.00107284133718812 -1.65291443938502 BLCA -0.0774102090031082 0.0705789850050432
ZNF768 0.00112079485559489 -1.86161948491689 BLCA -0.153419033252806 0.14737579304566
CREB3 0.00114681843062855 1.80044497112896 BLCA 0.0500109749926681 -0.0745897244664245
HLX 0.0011647503439518 1.8631000599154 BLCA 0.0530245590879517 -0.0665579508810126
MED27 0.00120503884358439 1.6698067772337 BLCA 0.0660341259286234 -0.0510130066444987
PRDM10 0.0012208871471828 -1.53208885822631 BLCA -0.0453181504335981 0.0741235203710605
BOLA1 0.00124536738586592 -1.62553712249936 BLCA -0.0456897974030441 0.0725642974068569
ZNF623 0.00134139312270092 -1.82513726717294 BLCA -0.0976802032835124 0.0870525161588378
ZNF354B 0.00147447040433993 -1.81958205731095 BLCA -0.0402965546412722 0.0451987698255079
ZNF197 0.00149257415273012 -1.82813200350699 BLCA -0.103005295331299 0.12884123505136
FANK1 0.00149257415273012 -1.89162292871915 BLCA -0.0395324865007337 0.075519607883088
ZNF729 0.00149727387289545 -1.85514633320432 BLCA -0.042196427254662 0.0403131985783259
SEC14L2 0.00157380776112528 1.66074182785822 BLCA 0.115268573992308 -0.0955071918411495
ZNF347 0.00167881109084213 -1.84905821880213 BLCA -0.10762954643935 0.108550184940217
FLNA 0.00171128298733024 1.49963108364758 BLCA 0.109003445628298 -0.0978582857875501
CYTL1 0.0017212361725816 1.83373147186293 BLCA 0.0671142057331179 -0.077180097252919
ZBTB49 0.00175349945362154 -1.80768987456585 BLCA -0.0399930452582485 0.0628239359465075
ZNF607 0.00193908272011925 -1.87698047892483 BLCA -0.0407492358056402 0.0586959216482394
WDHD1 0.00195521712247847 1.62072652655513 BLCA 0.0463354675318777 -0.0323680331305792
ZNF133 0.00201301222170826 -1.75054748125982 BLCA -0.055359370354405 0.0767178613954771
ZRANB2 0.00211954648614552 -1.83483537409833 BLCA -0.0849531038145605 0.0778927064820078
HOXA6 0.00215635755689902 -1.73108853464493 BLCA -0.0742139405687752 0.0960900077549025
SMARCD2 0.00216174994256623 -1.77234366480462 BLCA -0.0679560636630597 0.0661505156737022
ZNF43 0.00216174994256623 -1.76580796077792 BLCA -0.107298440722079 0.119195777274388
INO80B 0.00227794336076257 -1.61009429894169 BLCA -0.0459708322371299 0.0652740930396367
SNAI2 0.00231182950902872 -1.45065254354032 BLCA 0.0990155245658938 -0.0843790729701746
CBY1 0.00239762118056189 -1.58124328167286 BLCA -0.0750836667572484 0.0951333556776949
AIM2 0.00254142521500603 1.5707979560529 BLCA 0.0918803354515148 -0.0734725361104905
YBX2 0.00264070762432942 -1.80729709810502 BLCA -0.0209123174032559 0.0310870600196665
TLR3 0.0027628802653404 1.59937724235645 BLCA 0.0616024391432786 -0.0517779742911832
SALL2 0.00279950176434816 -1.83600411794004 BLCA -0.132531740151344 0.124088643126327
ZNF121 0.00291421833688084 -1.6217871967403 BLCA -0.0814262434089385 0.108793016427559
ACTR8 0.00291895571993709 -1.67755921510327 BLCA -0.0756981280399655 0.0760716519025057
FSTL3 0.00306735325073383 1.80493549566922 BLCA 0.1234276417606 -0.113070836579973
ZKSCAN1 0.00311491879026735 -1.53972276960592 BLCA -0.0921847327360281 0.109496315192712
RPS3 0.00330527708844229 -1.57354192618301 BLCA -0.0523564989961213 0.0494976499878166
DAP 0.0033080516164987 -1.80462965536057 BLCA -0.0344941184535333 0.0641128650165468
ZNF333 0.00341674121635199 -1.74934564074346 BLCA -0.0907241997702997 0.0979467861281037
HEXIM2 0.00341674121635199 -1.77142605150364 BLCA -0.0995349708529041 0.118488002736751
PIK3R2 0.00360539692470149 -1.46241865140113 BLCA -0.0498981340485614 0.0786761052429863
STK36 0.00369325122162713 -1.80836177067032 BLCA -0.0408469995828202 0.0462890273893057
ID2 0.00376755694991487 -1.76094639869048 BLCA -0.0559486632474219 0.0596252750106474
HTATIP2 0.00377623326012816 1.76673102326141 BLCA 0.0665567953949109 -0.0514679330948809
FGF1 0.00388934026118911 1.79903221869001 BLCA 0.128909202402287 -0.164162927309566
USP21 0.00390173970479621 -1.7201113040455 BLCA -0.0675934052157379 0.095012461840852
TLR6 0.00392684800214849 1.60650653440096 BLCA 0.118622704267475 -0.110611821808632
ZCCHC18 0.00393327562504231 -1.64678330737422 BLCA -0.0654921568410747 0.0753327254413088
DDX17 0.00393844037259593 -1.52694912551355 BLCA -0.0889751288850094 0.0867022436083824
NCOA7 0.00398140730756132 1.80114176539002 BLCA 0.0661269047354015 -0.127390408749566
SKOR1 0.00398140730756132 -1.45424963032139 BLCA -0.0761425627930251 0.10384432034836
ZNF696 0.00401480427026127 -1.6917194029867 BLCA -0.0378889416184977 0.0405127369888663
DKK3 0.00415530300482682 1.78496972426101 BLCA 0.0805443653913243 -0.104617685929273
GRIN1 0.00430986228714979 -1.82155205114178 BLCA -0.0396567070064006 0.0350204212084362
ZNF557 0.00432865802963022 -1.50180505349903 BLCA -0.0829067234034595 0.0906358886949193
TSPYL2 0.00432865802963022 -1.82269450400564 BLCA -0.132049633504381 0.129092896767489
EDRF1 0.00433522867075863 -1.66377245278646 BLCA -0.0794538866301139 0.100942987490158
DAB2 0.00438697241758529 1.56477193445533 BLCA 0.0711181011325035 -0.0756472822961213
ZNF276 0.00447561591993625 -1.64175719208709 BLCA -0.0484811917038214 0.0578016215912734
JAZF1 0.00447561591993625 1.56972324966778 BLCA 0.0965817799298772 -0.105008983408643
RBPMS 0.00447561591993625 -1.60831348684992 BLCA -0.0716431871774432 0.0704256561426219
SOX18 0.00467389200617738 1.71824963484092 BLCA 0.0878242254415404 -0.11951074020009
ZNF439 0.00472926708614106 -1.72023462101617 BLCA -0.097617599409478 0.103982988884408
PHF12 0.0048296440789947 -1.72950749660411 BLCA -0.0823270435164583 0.0711429302054329
ZNF84 0.00492460375580084 -1.63780196615532 BLCA -0.132599954167788 0.134212239063417
ZNF248 0.00496214494298286 -1.78114663017899 BLCA -0.0961775771936366 0.0831768398151414
ABHD14B 0.00500915805327429 -1.54691477082327 BLCA -0.0785622401028539 0.0780953083951782
ZNF700 0.00502790613387715 -1.81173190288183 BLCA -0.0942013071281169 0.103312736666053
BTAF1 0.0050691164016564 -1.75457802929624 BLCA -0.0746547450984317 0.0973412481251341
HELZ2 0.00513409114249357 1.59237698839208 BLCA 0.0697978237094855 -0.0714685605544218
PLK3 0.00519435119163222 1.62815013079048 BLCA 0.111461763934777 -0.102665252446971
NAMPT 0.00527016528241604 1.65082779697637 BLCA 0.106599624751194 -0.0876537203684519
GATA6 0.00527016528241604 1.6958035854722 BLCA 0.0706605757339277 -0.100703169423378
TRIM15 0.0053245949675385 1.71285776006942 BLCA 0.0437533562366883 -0.0406419285617357
SAFB2 0.0053471994404228 -1.35897095249366 BLCA -0.076186926111354 0.0810708471820272
EWSR1 0.00539397411440643 -1.48371380884157 BLCA -0.0877965504865123 0.0981485295874637
RBM39 0.00542049909066332 -1.77136580996887 BLCA -0.076728686294238 0.0766736828860786
EP300 0.00543615390799196 -1.45494767965536 BLCA -0.0732611326708674 0.0776720279795365
CEP290 0.00543945944747165 -1.69001678096459 BLCA -0.078147383915944 0.0698258453424531
CARF 0.00581148246709457 -1.73555706603571 BLCA -0.0784139828443623 0.0711603763702483
ZNF16 0.0058661372045368 -1.74114770244145 BLCA -0.0749214532157533 0.0897501384753643
IL31RA 0.00587959986430214 1.70286396509633 BLCA 0.0703281104048009 -0.0612914672355086
ZNF513 0.00587959986430214 -1.69911114648558 BLCA -0.0694048129629415 0.0873841850400991
ZNF765 0.00607135076818584 -1.71486914473586 BLCA -0.0866771091965778 0.0945168938326093
SLC39A5 0.0061004223902899 -1.66798635645875 BLCA -0.0752439808076563 0.086448785179404
ZNF436 0.00616358676009889 -1.63665037186984 BLCA -0.0664672299818533 0.0794468835684379
PKN2 0.0061702633509143 -1.68567313034066 BLCA -0.0612385126267492 0.0794093789509458
ZNF620 0.00617234006189158 -1.54701626900605 BLCA -0.11026036925058 0.136145153286889
PTTG1 0.0062337578903642 1.51214416141218 BLCA 0.0754853587529611 -0.0501457556610684
RPL23 0.00624122073341403 -1.50751804596161 BLCA -0.0551659680400229 0.0705960935877682
ZNF493 0.00631436840084607 -1.64750140884626 BLCA -0.0650886856394371 0.100891707764905
ZNF837 0.00643408968588813 -1.66689444329936 BLCA -0.0951892403777992 0.12173559810636
ZNF7 0.00667076966708877 -1.66436618116329 BLCA -0.0636037296186281 0.0732331250441481
NUP98 0.00667331075067747 1.64335029281096 BLCA 0.075866962730034 -0.0742155710090261
GTF2I 0.00667331075067747 -1.38374048616701 BLCA -0.053016790551297 0.0567698848273504
ZNF20 0.00670145986973214 -1.77778244075693 BLCA -0.0334762586933922 0.0493722905416289
AJUBA 0.00673217272348022 1.62302947540954 BLCA 0.0941308871210448 -0.0687459732560289
FOXS1 0.00699720706681791 1.70497991072215 BLCA 0.0941059454805421 -0.0916738996350358
