TF Padj NES TopMR Cancer Avg_ICR_High Avg_ICR_Low
NR2F6 4.25271297985295e-05 -1.98151611178319 1 BLCA -0.0792181730456459 0.0740914195178628
CDH1 4.25271297985295e-05 -2.24220625249863 1 BLCA -0.0531494815887824 0.0430594856254089
MBTD1 4.25271297985295e-05 -1.738419317881 0 BLCA -0.104099554137431 0.102297727451625
TRIP13 4.25271297985295e-05 1.78736551870174 1 BLCA 0.040918983893969 -0.00895377832065512
KMT2D 4.25271297985295e-05 -1.64049708817239 0 BLCA -0.0218379533897555 0.02841463532219
CEBPA 4.25271297985295e-05 -2.30229877076541 1 BLCA -0.0737342092194499 0.0682892106907012
ZNF763 4.25271297985295e-05 -2.14260205054819 1 BLCA -0.0607882679639592 0.0633904687228367
ZBTB7C 4.25271297985295e-05 -2.53069996474966 1 BLCA -0.12898255533393 0.105163677622839
ZNF440 4.25271297985295e-05 -2.46347980265035 1 BLCA -0.120596638893951 0.109210507931845
TP63 4.25271297985295e-05 -1.82128149934847 1 BLCA -0.0238489020421372 0.0322676380705266
TBX2 4.25271297985295e-05 -1.66170671307327 0 BLCA -0.116265149557529 0.0894960210161544
MSX2 4.25271297985295e-05 -2.59282298815116 1 BLCA -0.102149964895102 0.0785557154515895
TLE2 4.25271297985295e-05 -2.15277908021396 1 BLCA -0.148494856837935 0.114509707379117
MDM4 4.25271297985295e-05 -1.88803309166289 1 BLCA -0.0379567580457779 0.0387197204312107
ZNF816 4.25271297985295e-05 -2.12767317345823 1 BLCA -0.0531888252915032 0.048621714202743
CCNT2 4.25271297985295e-05 -2.21049234764184 1 BLCA -0.0833496529883982 0.082020780076559
EPCAM 4.25271297985295e-05 -2.33528429092439 1 BLCA -0.059668572083461 0.0521706672802193
GTF2IRD2 4.25271297985295e-05 -2.12071379320412 1 BLCA -0.0759739698762076 0.0734548253503063
HES1 4.25271297985295e-05 -2.09164057027861 1 BLCA -0.0879661689399445 0.0723395166568506
BCL6B 4.25271297985295e-05 1.80786079396087 1 BLCA 0.0105061222793697 -0.0271399571255895
ARHGEF10L 4.30164455180173e-05 -2.3066879816115 1 BLCA -0.0937727711074749 0.0772046906587608
GRHL1 4.33376799421216e-05 -2.45777500055867 1 BLCA -0.0723582235043334 0.0618164943187189
FOXA1 4.34249068118202e-05 -2.4501277485305 1 BLCA -0.137744359100366 0.115852353795025
ZNF823 4.34249068118202e-05 -2.18340861967704 1 BLCA -0.0969001807865581 0.0944264093558275
MYCL 4.3462665347581e-05 -2.5511701827359 1 BLCA -0.119523307254681 0.103061142745635
ZNF385A 4.34677186151787e-05 -2.07726087705043 1 BLCA -0.04978645867423 0.0462023473684764
PERM1 4.34677186151787e-05 -1.63147615144545 0 BLCA -0.0501629275136241 0.0465937672955729
GDF7 4.34677186151787e-05 -2.62741417835894 1 BLCA -0.145812617487039 0.11818574911533
TBX3 4.34677186151787e-05 -2.49835067979853 1 BLCA -0.146316135010383 0.131982714838405
KLF2 4.34677186151787e-05 1.86267190121735 1 BLCA 0.0210385350870416 -0.0541141931033211
PRKN 4.39857065251104e-05 -2.04376540781447 1 BLCA -0.0621373304262923 0.0478825822783007
IRF6 4.4199513658018e-05 -1.98856845391088 1 BLCA -0.0228165074919269 0.0187398408966987
GRHL3 4.4199513658018e-05 -2.66257032067291 1 BLCA -0.0921184885453362 0.0776999116485662
KLF5 4.4199513658018e-05 -2.26041629192263 1 BLCA -0.0758048593048345 0.0682987781689301
VGLL1 4.44879995902541e-05 -2.61197997317984 1 BLCA -0.0774318419869168 0.0540236146247152
HTRA1 4.50654419548634e-05 1.94114149684638 1 BLCA 0.0382566660968495 -0.0651772724431629
ATP8B1 4.50654419548634e-05 -2.32691286147896 1 BLCA -0.106380543187734 0.0915516804528594
ZNF552 4.51853206410214e-05 -2.48107995157487 1 BLCA -0.121499626938889 0.0995126491400967
PARP10 4.51853206410214e-05 1.98082078134931 1 BLCA 0.0297359260204935 -0.0285315287345099
MECOM 4.51853206410214e-05 -2.29703329756061 1 BLCA -0.110867938238956 0.093661489015688
ERBB2 4.51853206410214e-05 -2.77954164073553 1 BLCA -0.116438862538451 0.0915011910120062
PSME1 4.51853206410214e-05 1.99801086761068 1 BLCA 0.0487176188394055 -0.0510969346770758
TOB1 4.51853206410214e-05 -2.52981610900849 1 BLCA -0.0638851367956103 0.0484943723958304
IKZF2 4.51853206410214e-05 -2.74798408667543 1 BLCA -0.103550833946233 0.0813211634101137
SETD2 4.51853206410214e-05 -1.97126234018779 1 BLCA -0.0218485105226899 0.0240978578787671
BEND5 4.51853206410214e-05 -1.72302461969002 0 BLCA -0.109146739190703 0.0936599820098271
JUP 4.51853206410214e-05 -1.5897974481757 0 BLCA -0.0419736319105378 0.0389906942029701
ZSCAN9 4.56714542549298e-05 -1.91817704699576 1 BLCA -0.0334668472881386 0.0352705345379383
TBX6 4.61873634215978e-05 -2.29838040553652 1 BLCA -0.0436223727080438 0.0340855727914436
TEAD4 4.70830652717363e-05 -1.75098833895491 1 BLCA 0.129438726002253 -0.114625443758136
FBP1 4.73693607686954e-05 -2.48424859152668 1 BLCA -0.10055398325493 0.0853422124049116
ELF3 4.73756309715313e-05 -2.7683225127621 1 BLCA -0.115309990976907 0.0932085317649723
TCEAL1 4.87325781033281e-05 -1.8073448923992 1 BLCA -0.0298479163040171 0.0198456267519694
GATA3 4.95579998238785e-05 -2.64469875270473 1 BLCA -0.134510112973072 0.113961140217893
PPARG 4.98320532032555e-05 -2.74603086352476 1 BLCA -0.14313962685407 0.1228862258752
CRAMP1 4.99776510196466e-05 -1.8739837755931 1 BLCA -0.0262301450162113 0.0399086542339495
TRAK1 4.99776510196466e-05 -2.74226002008641 1 BLCA -0.137590206542046 0.119444250354644
TMEM173 5.23552888070993e-05 1.69437867497707 0 BLCA 0.0811872798905475 -0.0978545726301926
TLE6 5.42182021974012e-05 -2.08724954070095 1 BLCA -0.0950316421522983 0.0750735663818297
WWC1 5.42182021974012e-05 -1.77177894370099 1 BLCA -0.0205872139420885 0.0174310286677131
WWTR1 6.18091212829672e-05 1.93921598277459 1 BLCA 0.0496681785876563 -0.0724907712970858
ZNF19 6.50588607995146e-05 -1.94125909605317 1 BLCA -0.0468867361810253 0.0476980253633878
KLHL31 6.63138204633228e-05 -1.9177092323217 1 BLCA -0.0613797216309333 0.0661730317598265
EREG 6.81124808538557e-05 2.01125418139368 1 BLCA 0.0544157533772985 -0.052918480389366
VGLL3 7.2917476860854e-05 -1.56592311753873 0 BLCA -0.0361080921605103 0.0134065584513253
PLXND1 7.3014147791244e-05 1.60802864268595 0 BLCA 0.0606832386894092 -0.0689891534563454
ZNF821 7.31119952038531e-05 -1.5945517536949 0 BLCA -0.0126001333150726 0.0192457875042421
PCBD1 8.28940744446177e-05 -1.70687430722735 0 BLCA -0.0707883161776362 0.0585253531128358
S100A9 8.45747957566873e-05 1.81646124395569 1 BLCA 0.0568754717596038 -0.0610957172777642
NFKBIA 0.000100774446838845 1.97740992413264 1 BLCA 0.0415361775740772 -0.043058807341493
DLGAP5 0.000104938833329067 1.72550179773857 0 BLCA 0.0738814897608456 -0.0362762297121896
ZNF558 0.000113041930077914 -2.00797709440804 1 BLCA -0.0413091841681485 0.0544863436735046
ZNF774 0.000113193747061316 -1.68154200478772 0 BLCA -0.095237331837488 0.0900206261617993
F2R 0.000115964498325474 1.66344093915573 0 BLCA 0.0563924728552308 -0.0675897357910504
ZNF660 0.000120615943207563 -1.78562410940521 1 BLCA -0.04393296614139 0.0388983382163876
TENM2 0.000120615943207563 1.72318206258954 0 BLCA 0.100125528736766 -0.0850205810589516
MYCN 0.000127020053100896 -1.87730872425057 1 BLCA -0.041325532180462 0.0305294088989211
NOD2 0.000131387794528692 1.66596721063314 0 BLCA 0.0981891760658582 -0.0831519753940592
TESC 0.000131387794528692 -1.59987716755354 0 BLCA -0.0529410809451637 0.0448394207590394
POU6F2 0.000131945017383521 -1.79365142358789 1 BLCA -0.0335562277824233 0.040378945417293
ZSCAN16 0.000136387718810489 -1.56202737800438 0 BLCA -0.071970513688754 0.0751932045654315
IL1B 0.000143405476488454 1.86787722463829 1 BLCA 0.0536234248212 -0.0526221267722419
PRKCB 0.000143715441385128 1.96540601865247 1 BLCA 0.0701819926442063 -0.0831098574441672
RRM2 0.000144680412503796 1.79729580129216 1 BLCA 0.0517974398066337 -0.0232893128611492
TRIM14 0.000147675069341649 1.89080380022595 1 BLCA 0.0619303549824056 -0.0573492231105807
QRICH1 0.000148510360841644 -1.81317149966704 1 BLCA -0.0120805347491159 0.020287856341973
ZNF568 0.000178515479008525 -1.96474928446805 1 BLCA -0.0283565901980149 0.0314801571738128
MMP12 0.000181842786051403 1.94073841985342 1 BLCA 0.0631730768183342 -0.0719353727717867
RORC 0.000194018685823552 -1.72338601429829 0 BLCA -0.030020070414405 0.023807795205917
TXK 0.000200407150249634 -1.8511008460472 1 BLCA -0.0489594570039047 0.0344020367706576
CENPT 0.000201089794972197 -1.7012721932012 0 BLCA -0.0197177069524982 0.0209144224663475
PRKCZ 0.0002065164409592 -1.62142198686283 0 BLCA -0.0604287935507845 0.0575034151904109
CREB3L4 0.000214890133036528 -1.86652012862822 1 BLCA -0.0441749721048064 0.0487073112166748
SCAP 0.000217742102640107 -1.92215251566893 1 BLCA -0.0514033560594772 0.0479236072977043
BTG2 0.000232132421163142 -1.87232751615589 1 BLCA -0.113049065783828 0.0931886407188456
ZNF862 0.000233447750166014 -1.85188605466671 1 BLCA -0.0726314927247176 0.0652697335415176
TCEAL7 0.000236682233237848 1.69835264978584 0 BLCA 0.00868987289508331 -0.0424308370473409
DNAJB5 0.000237061821913233 1.73319351451126 0 BLCA 0.0632395107368589 -0.0758791865633501
PSMD5 0.000245062107293411 1.86079489289468 1 BLCA 0.0202562616314883 -0.0151611157391225
GNL3 0.000246880413247503 -1.7223194909626 0 BLCA -0.0808023571395093 0.0811357907678291
ZNF761 0.000254130296078085 -1.75706775000586 1 BLCA -0.0445958455195195 0.0367855789194634
TAF4 0.000272548836283857 -1.82610598768364 1 BLCA -0.0345716788252975 0.0447113662824477
FAM200B 0.000283531668851651 -1.68922873040076 0 BLCA -0.0430430545181761 0.0392572584565294
BHLHE40 0.000285821133134884 1.78058590000857 1 BLCA 0.0365097302248911 -0.0470268523157724
ETV1 0.000296385915741284 1.84464341682437 1 BLCA 0.0170772914093287 -0.0340900744888594
MDM2 0.000299505539872535 -1.85198261081315 1 BLCA -0.0382430034901828 0.0358629255860953
ZFP2 0.000308858990546658 -1.95474513375784 1 BLCA -0.0260484398045849 0.0244123225450829
TGFB2 0.000315092357271105 1.76622828073188 1 BLCA 0.0576409711525552 -0.0678892459057414
RPL6 0.000317017923127615 -1.73633038954164 0 BLCA -0.00732771179517531 0.00619999442090503
SARNP 0.000322003916475841 -1.68485053532962 0 BLCA -0.0183911341297696 0.0313274636694811
POU2F3 0.000330793076400671 -1.96636345804581 1 BLCA -0.0442796153254231 0.0373425952345128
ZNF223 0.000341195520671473 -1.57451691326041 0 BLCA -0.0863000623159416 0.0959072038467184
ZNF410 0.000344397542033348 -1.62312158588787 0 BLCA 0.00627276211457719 0.0120271992952006
RAI1 0.000344397542033348 -1.85368337066955 1 BLCA -0.0318404026434472 0.0308953192447924
SDR16C5 0.000361848272093788 1.81293292483212 1 BLCA 0.068978356739968 -0.0577257732061536
CEBPB 0.000364278276406862 1.74887787953918 0 BLCA 0.108815064349748 -0.116487694205733
RBBP4 0.000367530524158397 -1.69871518351884 0 BLCA -0.0468668214415691 0.0467434755754491
TAF1C 0.000376814651252979 -1.84779314790391 1 BLCA -0.0314852655708256 0.0349863964072206
MYT1 0.000403369232183702 -1.9287898651811 1 BLCA -0.0591435858085033 0.0608926897620821
ZNF547 0.00041276211055498 -1.86632882634135 1 BLCA -0.0575747408745254 0.0702321326363363
S100A12 0.000417997060640747 1.74723986806506 0 BLCA 0.0470825918957143 -0.0413373395155659
RCOR1 0.000426798556493483 1.74737818031313 0 BLCA 0.0241756837804914 -0.0163808864950002
RIPK4 0.00043604831128179 -1.5937951538009 0 BLCA -0.0334273163444975 0.0306637016482239
HOXB2 0.00043604831128179 -1.92240375640147 1 BLCA -0.0238494325122827 0.0013308368331623
ZNF83 0.000443353688786494 -1.94277118767896 1 BLCA -0.0576645783314763 0.0577698465684573
USP3 0.000443353688786494 -1.65037648860145 0 BLCA -0.0852079831514507 0.0794830943715238
HAS3 0.000443353688786494 -1.86233161390201 1 BLCA -0.0399230962442361 0.0372157834317242
SNAI3 0.000456828659995409 1.85602163417468 1 BLCA 0.0235801298711464 -0.0240773150734054
ZMYM6 0.000462608625086264 -1.9199662918735 1 BLCA -0.0377572454707964 0.0393634112090179
TYMS 0.000465362914675326 1.77790370797169 1 BLCA 0.0321488866626358 -0.0161895922405862
MYO6 0.000478073160856977 -1.89714798508152 1 BLCA -0.0651267575862824 0.0591711843986199
ABLIM3 0.000505338567229973 -1.8507513758221 1 BLCA -0.0356378698877442 0.00195135920326581
ESRRG 0.00054370642158178 -1.95341773316593 1 BLCA -0.0740592880499415 0.0613195203235427
ZFHX2 0.000574260307357287 -1.87207915058395 1 BLCA -0.0824612179842726 0.0845666198937667
TFB1M 0.000590596504286549 -1.61442808465475 0 BLCA -0.00632493703012355 0.0139913360978223
GCLC 0.0006126819475106 -1.66379782955419 0 BLCA -0.0580880233678624 0.0616173603379512
MAPK12 0.000747881003822503 -1.61056644670298 0 BLCA 0.0480215535137175 -0.0408062558756186
ZNF85 0.000759634372729986 -1.92852822707958 1 BLCA -0.0317340266317383 0.0489143276579243
ITGA6 0.000787170599379952 1.64785645727597 0 BLCA 0.029353864159054 -0.0332842353166376
FOXQ1 0.000787170599379952 -1.92894505407067 1 BLCA -0.0526040211970507 0.0491122108715645
TFAP2A 0.000787170599379952 1.6646678635622 0 BLCA 0.0501922978317663 -0.0355463461937049
ANXA3 0.000806982238190655 1.6630097773084 0 BLCA 0.087534528824127 -0.0793686824979692
HOXA13 0.000816621557050229 -1.82092001960039 1 BLCA -0.0542102777963707 0.0367769913103995
EDA 0.000839918657299084 -1.88197208752226 1 BLCA -0.0291120436654357 0.028239638965287
NFATC2IP 0.000839918657299084 -1.88217963670713 1 BLCA -0.0178698116342032 0.0329914579714944
CENPF 0.000839918657299084 1.66630307751805 0 BLCA 0.026692266386977 -0.000295770472796698
ANKRA2 0.000841709899708607 -1.65277099445375 0 BLCA -0.0754776234711791 0.0757907235688998
ZNF468 0.000930930730487553 -1.87608087950944 1 BLCA -0.0251006124958693 0.0252541117630425
HIC2 0.000931742172291592 -1.6179959782645 0 BLCA -0.0465255380501768 0.0460828262528546
LIMD1 0.00093459954263962 -1.87572318127455 1 BLCA -0.0390038921461456 0.0484646044093623
ZNF415 0.000974188199695211 -1.89914841427964 1 BLCA -0.0471124167479117 0.0482971149379646
TCF4 0.000974188199695211 1.59915922738167 0 BLCA 0.0250697846987574 -0.0512822706629331
ASF1B 0.000988874889648848 1.60132617827706 0 BLCA 0.0248416083625712 -0.000689510687366856
PRDM10 0.00109014581745817 -1.53138397966295 0 BLCA -0.0299335633506407 0.0460316557179437
CREB3 0.00111363493041046 1.80219935725304 1 BLCA 0.0194724344229043 -0.0257263477194114
BOLA1 0.00112422841962966 -1.62567397548868 0 BLCA -0.0292932373845696 0.0366464223070761
MED27 0.00116692742101553 1.67034176831544 0 BLCA 0.0369566128831218 -0.0298631737608239
ZNF623 0.00135153487577989 -1.82565798600508 1 BLCA -0.0228029429195017 0.0257370671137817
FANK1 0.00144054390629733 -1.89158540873413 1 BLCA -0.0222743896996724 0.0141468648311656
ZNF197 0.00145290576274049 -1.82864202692478 1 BLCA -0.0225230351008894 0.0221710281681384
FLNA 0.00145442507028413 1.50010475052561 0 BLCA 0.073624233810559 -0.0925649074284752
ZNF366 0.00153293203060927 1.63421630470364 0 BLCA 0.0218439083794342 -0.0324780947503268
ZNF354B 0.00155211535255602 -1.8202414161543 1 BLCA -0.0172311361687352 0.0296418763772751
SEC14L2 0.00159245533546288 1.66079173669535 0 BLCA 0.0677422206704743 -0.0563013909275803
ZNF729 0.00163829627958102 -1.85517335406377 1 BLCA -0.037704569177349 0.0369951738533732
PRAME 0.00163829627958102 -1.58571690998273 0 BLCA 0.0059580054410546 0.00397902574776294
ZNF571 0.00171879992507795 -1.88085197268284 1 BLCA -0.0477209556670734 0.0574029500822111
CYTL1 0.00174445438917709 1.83524654510166 1 BLCA 0.0397929325571007 -0.0549882202543164
ZBTB49 0.00175779982355896 -1.80820561558835 1 BLCA -0.0223787779401443 0.0278435838541658
ZNF347 0.00180699049605762 -1.84941070117257 1 BLCA -0.0290501810574189 0.0347440417349324
ZNF133 0.00188002205410487 -1.75075461068527 1 BLCA -0.0142853944373468 0.0250265084122934
ERG 0.00189598202834 1.68997236017728 0 BLCA 0.0199943920581221 -0.0398854073466588
ZNF98 0.00193085515353769 -1.79378524153249 1 BLCA -0.0203025585773189 0.0160259035097756
WDHD1 0.0019342820794849 1.62162626280793 0 BLCA 0.0334700680295306 -0.0121897873545944
ZNF43 0.00199649725648002 -1.76710344570644 1 BLCA -0.0603366268698457 0.0687181329131376
CBY1 0.00199649725648002 -1.58069305095221 0 BLCA -0.046791401959669 0.042975681378436
HOXA6 0.00203125459262989 -1.73156810770763 0 BLCA -0.0358694160477912 0.0377386862223935
INO80B 0.00204788452789598 -1.61021376983215 0 BLCA -0.0258185914851493 0.0394223415715133
SMARCD2 0.00206886692137307 -1.77370174917268 1 BLCA -0.0183666745773227 0.0123949065886003
ZRANB2 0.00218911211668391 -1.83491024343137 1 BLCA -0.0190148800278446 0.0244671980086678
SNAI2 0.00221951002105003 -1.45026541859936 0 BLCA 0.0794211880366625 -0.0808260917224584
TRIM29 0.00223859228604058 -1.47499214993148 0 BLCA -0.0159330613742786 0.0122163914960824
AIM2 0.00236410434183289 1.5714805097781 0 BLCA 0.110149256949426 -0.0994084112830158
ZKSCAN7 0.00247493781109977 -1.77299026447757 1 BLCA -0.0328911804399838 0.031622558877772
SALL2 0.00265981020816221 -1.83643821818957 1 BLCA -0.0619816383661434 0.0618324124590733
ZNF121 0.00266738068389817 -1.6220171369246 0 BLCA -0.0499330469633437 0.0543884222613191
YBX2 0.00266738068389817 -1.80706705668058 1 BLCA -0.0223488752228922 0.028264136931479
ACTR8 0.002719576637074 -1.67838753212796 0 BLCA -0.0109940093779185 0.00660337331277362
HOXC13 0.00273016986620513 -1.66177766257604 0 BLCA -0.0230157819823867 0.0270929212148399
TLR3 0.00274586588611002 1.60028080099887 0 BLCA 0.0474167655386852 -0.0536090746545087
ZKSCAN1 0.00294148389441998 -1.53953828836697 0 BLCA -0.0713725909673788 0.0696477747904148
ID3 0.00304017513487529 -1.79801091277675 1 BLCA -0.0321775238940068 0.0140372254571732
FSTL3 0.00304247330244242 1.80558737531573 1 BLCA 0.0825251742888813 -0.105006697038906
PIK3R2 0.00304482198145145 -1.46203459339801 0 BLCA -0.0348327730009181 0.0482421575867927
DAP 0.00317511051073145 -1.8049736684004 1 BLCA -0.0281523614189967 0.02205936430609
RPS3 0.00318317554740982 -1.57363820879407 0 BLCA -0.00523727468356851 0.00678610500090495
IL11 0.00325396867965751 1.80849055422618 1 BLCA 0.0505856805223719 -0.0527288887680939
ZNF333 0.00326622546563527 -1.7505918741465 1 BLCA -0.0621449819517034 0.0683839631295334
FOXN1 0.00329845975450833 -1.5006117009625 0 BLCA -0.0191416358360731 0.0235732432783467
HEXIM2 0.00343600520349503 -1.7711888817073 1 BLCA -0.0447785439776157 0.051200907605963
DDX17 0.00344253265488118 -1.52661287859756 0 BLCA -0.0620385758867795 0.0593624798550608
ZCCHC18 0.00348253800522434 -1.64750080061958 0 BLCA -0.0276610625380903 0.0303032685920173
ZNF557 0.00348816880309845 -1.50108663206636 0 BLCA -0.0218823031592346 0.0296440811361011
ZNF696 0.00356916995016058 -1.69247023220029 0 BLCA -0.0528164946427728 0.0626419899018637
STAT2 0.00361032938736912 1.80378814292899 1 BLCA 0.0494631885729851 -0.0532898948345992
TLR6 0.00368463696707241 1.60683405108973 0 BLCA 0.159944396525289 -0.154746132837121
FGF1 0.00376313774051158 1.79846194201206 1 BLCA 0.0336962617317618 -0.0436063586064881
USP21 0.0037727107427489 -1.72137326362392 0 BLCA -0.0178918048114204 0.0212794089699322
NCOA7 0.0037727107427489 1.80098285171723 1 BLCA 0.0698889060124185 -0.0806461141147646
ID2 0.00379271258193975 -1.76110625032773 1 BLCA -0.0370791946701772 0.0369851793368708
SKOR1 0.00381795735471186 -1.453639389103 0 BLCA -0.0214737890706136 0.0270771455749729
HTATIP2 0.00385248354500557 1.76842054380093 1 BLCA 0.0424349820542365 -0.0453326279744458
EDRF1 0.00405556270558411 -1.66393809771829 0 BLCA -0.0284169846541099 0.0356913631290147
HOXA5 0.00412418732808045 -1.70785514581082 0 BLCA -0.0558486364181845 0.0496218668574778
DAB2 0.0042492189390386 1.56574227005732 0 BLCA 0.044116822920464 -0.0589104042604618
RBPMS 0.00425229895698328 -1.60881876799199 0 BLCA -0.0659842706608942 0.0342199886643062
HNF1A 0.00432696148190664 -1.70091609713202 0 BLCA 0.00314882073510425 -0.00625671737893813
ZNF276 0.00437911406332352 -1.64276882220433 0 BLCA -0.0251247253091192 0.0323260570931118
JAZF1 0.00440276749642926 1.57060347228206 0 BLCA 0.086748194180279 -0.100292154249134
TSPYL2 0.00441628295688807 -1.8212108045072 1 BLCA -0.0377545059394426 0.0282157970960513
PHF12 0.00452325979013766 -1.73029495355488 0 BLCA -0.0313989830733092 0.0291069315459545
ZNF84 0.00455699044094067 -1.63861065251311 0 BLCA -0.0453954114192262 0.0463653552530274
SOX18 0.00459305284317884 1.71962544481381 0 BLCA 0.0045707242773782 -0.0166053416979132
